0.5,0.5,0.5
0.5285714285714286,0.525,0.532258064516129
0.5571428571428572,0.55,0.564516129032258
0.5857142857142857,0.575,0.5967741935483871
0.6142857142857143,0.6,0.6290322580645161
0.6428571428571428,0.625,0.6612903225806451
0.6714285714285715,0.65,0.6935483870967742
0.7,0.675,0.7258064516129032
0.7285714285714285,0.7,0.7580645161290323
0.7571428571428571,0.725,0.7903225806451613
0.7857142857142857,0.75,0.8225806451612903
0.8142857142857143,0.775,0.8548387096774194
0.8428571428571429,0.8,0.8870967741935484
0.8714285714285714,0.825,0.9193548387096775
0.9,0.85,0.9516129032258065
0.9285714285714286,0.875,0.9838709677419355
0.5,0.4,0.9
0.48,0.39,0.88
0.46,0.38,0.86
0.44,0.37,0.8400000000000001
0.42,0.36,0.8200000000000001
0.4,0.35,0.8
0.38,0.34,0.78
0.36,0.33,0.76
0.34,0.32,0.74
0.32,0.3100000000000001,0.72
0.3,0.3,0.7
0.28,0.29,0.68
0.26,0.28,0.66
0.24,0.27,0.64
0.22,0.26,0.62
0.2,0.25,0.6000000000000001
0.3,0.2,0.5
0.3357142857142857,0.21,0.5222222222222223
0.3714285714285714,0.22,0.5444444444444444
0.4071428571428571,0.23,0.5666666666666667
0.4428571428571428,0.24,0.5888888888888889
0.4785714285714285,0.25,0.6111111111111112
0.5142857142857142,0.26,0.6333333333333333
0.55,0.27,0.6555555555555556
0.5857142857142856,0.28,0.6777777777777778
0.6214285714285714,0.29,0.7
0.6571428571428571,0.3,0.7222222222222222
0.6928571428571428,0.31,0.7444444444444445
0.7285714285714285,0.32,0.7666666666666666
0.7642857142857142,0.33,0.7888888888888889
0.8,0.34,0.8111111111111111
0.8357142857142856,0.35,0.8333333333333333
0.8,0.55,0.8
0.7833333333333333,0.5416666666666667,0.7833333333333333
0.7666666666666667,0.5333333333333333,0.7666666666666667
0.75,0.525,0.75
0.7333333333333334,0.5166666666666667,0.7333333333333334
0.7166666666666667,0.5083333333333334,0.7166666666666667
0.7000000000000001,0.5,0.7000000000000001
0.6833333333333333,0.4916666666666667,0.6833333333333333
0.6666666666666667,0.4833333333333334,0.6666666666666667
0.65,0.475,0.65
0.6333333333333334,0.4666666666666667,0.6333333333333334
0.6166666666666667,0.4583333333333334,0.6166666666666667
0.6000000000000001,0.4500000000000001,0.6000000000000001
0.5833333333333334,0.4416666666666667,0.5833333333333334
0.5666666666666667,0.4333333333333333,0.5666666666666667
0.55,0.425,0.55
0,0,0.5625
0,0,0.625
0,0,0.6875
0,0,0.75
0,0,0.8125
0,0,0.875
0,0,0.9375
0,0,1
0,0.0625,1
0,0.125,1
0,0.1875,1
0,0.25,1
0,0.3125,1
0,0.375,1
0,0.4375,1
0,0.5,1
0,0.5625,1
0,0.625,1
0,0.6875,1
0,0.75,1
0,0.8125,1
0,0.875,1
0,0.9375,1
0,1,1
0.0625,1,0.9375
0.125,1,0.875
0.1875,1,0.8125
0.25,1,0.75
0.3125,1,0.6875
0.375,1,0.625
0.4375,1,0.5625
0.5,1,0.5
0.5625,1,0.4375
0.625,1,0.375
0.6875,1,0.3125
0.75,1,0.25
0.8125,1,0.1875
0.875,1,0.125
0.9375,1,0.0625
1,1,0
1,0.9375,0
1,0.875,0
1,0.8125,0
1,0.75,0
1,0.6875,0
1,0.625,0
1,0.5625,0
1,0.5,0
1,0.4375,0
1,0.375,0
1,0.3125,0
1,0.25,0
1,0.1875,0
1,0.125,0
1,0.0625,0
1,0,0
0.9375,0,0
0.875,0,0
0.8125,0,0
0.75,0,0
0.6875,0,0
0.625,0,0
0.5625,0,0
0.5,0,0
0.04166666666666666,0,0
0.08333333333333333,0,0
0.125,0,0
0.1666666666666667,0,0
0.2083333333333333,0,0
0.25,0,0
0.2916666666666667,0,0
0.3333333333333333,0,0
0.375,0,0
0.4166666666666667,0,0
0.4583333333333333,0,0
0.5,0,0
0.5416666666666666,0,0
0.5833333333333334,0,0
0.625,0,0
0.6666666666666666,0,0
0.7083333333333334,0,0
0.75,0,0
0.7916666666666666,0,0
0.8333333333333334,0,0
0.875,0,0
0.9166666666666666,0,0
0.9583333333333334,0,0
1,0,0
1,0.04166666666666666,0
1,0.08333333333333333,0
1,0.125,0
1,0.1666666666666667,0
1,0.2083333333333333,0
1,0.25,0
1,0.2916666666666667,0
1,0.3333333333333333,0
0.98,0.3533333333333333,0.01
0.96,0.3733333333333333,0.02
0.9399999999999999,0.3933333333333333,0.03
0.92,0.4133333333333333,0.04
0.9,0.4333333333333333,0.05
0.88,0.4533333333333333,0.06
0.86,0.4733333333333333,0.07000000000000001
0.84,0.4933333333333333,0.08
0.8200000000000001,0.5133333333333333,0.09
0.8,0.5333333333333333,0.1
0.78,0.5533333333333333,0.11
0.76,0.5733333333333333,0.12
0.74,0.5933333333333333,0.13
0.72,0.6133333333333333,0.14
0.7,0.6333333333333333,0.15
0.6799999999999999,0.6533333333333333,0.16
0.6599999999999999,0.6733333333333333,0.17
0.64,0.6933333333333334,0.18
0.62,0.7133333333333334,0.19
0.6,0.7333333333333334,0.2
0.5800000000000001,0.7533333333333333,0.21
0.5600000000000001,0.7733333333333333,0.22
0.54,0.7933333333333333,0.23
0.52,0.8133333333333332,0.24
0.5,0.8333333333333333,0.25
0.48,0.8533333333333333,0.26
0.46,0.8733333333333333,0.27
0.4399999999999999,0.8933333333333333,0.28
0.42,0.9133333333333333,0.29
0.4,0.9333333333333333,0.3
0.38,0.9533333333333334,0.31
0.36,0.9733333333333334,0.32
0,0.8032,0.8062496093994126
0.0126984126984127,0.7936761904761905,0.8124992187988251
0.0253968253968254,0.7841523809523809,0.8187488281982377
0.0380952380952381,0.7746285714285714,0.8249984375976502
0.05079365079365079,0.765104761904762,0.8312480469970627
0.06349206349206349,0.7555809523809525,0.8374976563964752
0.0761904761904762,0.7460571428571429,0.8437472657958878
0.08888888888888889,0.7365333333333334,0.8499968751953003
0.1015873015873016,0.7270095238095239,0.8562464845947129
0.1142857142857143,0.7174857142857144,0.8624960939941254
0.126984126984127,0.7079619047619048,0.868745703393538
0.1396825396825397,0.6984380952380952,0.8749953127929505
0.1523809523809524,0.6889142857142857,0.8812449221923631
0.1650793650793651,0.6793904761904762,0.8874945315917756
0.1777777777777778,0.6698666666666667,0.8937441409911882
0.1904761904761905,0.6603428571428571,0.8999937503906006
0.2031746031746032,0.6508190476190476,0.9062433597900131
0.2158730158730159,0.6412952380952381,0.9124929691894257
0.2285714285714286,0.6317714285714285,0.9187425785888382
0.2412698412698413,0.622247619047619,0.9249921879882508
0.253968253968254,0.6127238095238096,0.9312417973876633
0.2666666666666667,0.6032000000000001,0.9374914067870759
0.2793650793650794,0.5936761904761905,0.9437410161864884
0.2920634920634921,0.584152380952381,0.949990625585901
0.3047619047619048,0.5746285714285715,0.9562402349853134
0.3174603174603174,0.565104761904762,0.9624898443847261
0.3301587301587302,0.5555809523809524,0.9687394537841385
0.3428571428571429,0.5460571428571428,0.9749890631835511
0.3555555555555556,0.5365333333333333,0.9812386725829636
0.3682539682539683,0.5270095238095238,0.9874882819823761
0.3809523809523809,0.5174857142857143,0.9937378913817887
0.3936507936507936,0.5079619047619047,0.9999875007812012
0.5079365079365079,0.4920634920634921,1
0.5238095238095238,0.4761904761904762,1
0.5396825396825397,0.4603174603174603,1
0.5555555555555556,0.4444444444444444,1
0.5714285714285714,0.4285714285714286,1
0.5873015873015873,0.4126984126984127,1
0.6031746031746031,0.3968253968253969,1
0.6190476190476191,0.3809523809523809,1
0.6349206349206349,0.3650793650793651,1
0.6507936507936508,0.3492063492063492,1
0.6666666666666666,0.3333333333333334,1
0.6825396825396826,0.3174603174603174,1
0.6984126984126984,0.3015873015873016,1
0.7142857142857143,0.2857142857142857,1
0.7301587301587301,0.2698412698412699,1
0.746031746031746,0.253968253968254,1
0.7619047619047619,0.2380952380952381,1
0.7777777777777778,0.2222222222222222,1
0.7936507936507936,0.2063492063492064,1
0.8095238095238095,0.1904761904761905,1
0.8253968253968254,0.1746031746031746,1
0.8412698412698413,0.1587301587301587,1
0.8571428571428571,0.1428571428571429,1
0.873015873015873,0.126984126984127,1
0.8888888888888888,0.1111111111111112,1
0.9047619047619048,0.09523809523809523,1
0.9206349206349206,0.07936507936507942,1
0.9365079365079365,0.06349206349206349,1
0.9523809523809523,0.04761904761904767,1
0.9682539682539683,0.03174603174603174,1
0.9841269841269841,0.01587301587301593,1
1,0,1
